id,title,category,desc,manu,price
http://www.google.com/base/feeds/snippets/13519260862216750553,wg017127 watchguard gateway antivirus e-mail maintenance year device wi,3,watchguard technologies wg017127 ships 24 hours viruses threats carried e-mail happen frequently harder catch,nan,751.44
http://www.google.com/base/feeds/snippets/13522752516373728128,did0480p-m311 plasmon additional maintenance 24x7 plasmon diamond technical support consul,3,plasmon did0480p-m311 ships 24 hours plasmon industry's comprehensive line automated storage libraries optical drives disks library storage management software support services,nan,1562.06
http://www.google.com/base/feeds/snippets/13630644212149116511,633808035020 wasp nest ccd suite business edition complete package user cd win,3,wasp bar code 633808035020 ships 24 hours stock wasp nest suite powerful desktop bar code solution business,nan,179.03
http://www.google.com/base/feeds/snippets/13467860255503828452,711-00072 microsoft entertainment pocketpak 2004 productivity pack complete package,3,microsoft 711-00072 ships 24 hours stock microsoft worldwide leader software services internet technologies personal business computing,nan,29.93
http://www.google.com/base/feeds/snippets/13464833788774660263,01-ssc-6993 sonicwall client/server anti-virus suite subscription license years 50,3,sonicwall 01-ssc-6993 ships 24 hours sonicwall client/server anti-virus suite leverages award-winning mcafee netshield groupshield applications networks windows based file print exchange servers,nan,3992.98
http://www.google.com/base/feeds/snippets/13472653188599800123,buvsag-00000 ulead videostudio 10 complete package user win english,3,corel buvsag-00000 ships 24 hours stock ulead videostudio 10 features affordable easy-to-use editing authoring tools making great home movies,nan,61.94
http://www.google.com/base/feeds/snippets/13470483249127905511,s71-00009 perfect dark complete package user microsoft xbox 360 dvd engli,0,microsoft s71-00009 ships 24 hours stock joanna dark returns xbox 360 exclusive perfect dark prequel internationally award-winning multi-million selling first-person shooter perfect dark famed,nan,34.38
http://www.google.com/base/feeds/snippets/13452628916237194338,c6q-00002 microsoft digital image suite complete package pc cd-rom mini box,3,microsoft c6q-00002 ships 24 hours stock powerful digital photography tools perfect shots beginner pro,nan,93.33
http://www.google.com/base/feeds/snippets/13449641891153735617,ma166z/a ilife 06 complete package user dvd mac,10,apple computer ma166z/a ships 24 hours ilife 06 must-have update apple's award-winning suite digital lifestyle applications delivers major upgrades iphoto imovie hd idvd garageband innovative,nan,72.74
http://www.google.com/base/feeds/snippets/13461172312323021942,s45es-12225sg= cisco ios enterprise services 12.2(25)sg complete package,3,cisco systems s45es-12225sg= ships 24 hours cisco ios internetworking operating system software platform delivers network services enables networked applications,nan,7022.74
http://www.google.com/base/feeds/snippets/13453533093802675063,t74-00004 microsoft windows small business server 2003 license 20 additional user cals,3,microsoft t74-00004 ships 24 hours stock small business work harder,nan,1834.4
http://www.google.com/base/feeds/snippets/13486878941125826714,122103 quarkxpress complete package user cd win mac,3,quark 122103 ships 24 hours stock quarkxpress powerful design page layout software intuitive versatile interface lets combine superior typography color pictures produce dynamic final output,nan,742.21
http://www.google.com/base/feeds/snippets/13489673299784367516,dsv3-swa dsview license users hub win,3,avocent dsv3-swa ships 24 hours avocent dsview management software industry's secure reliable kvm ip centralized management system data center,nan,2426.1
http://www.google.com/base/feeds/snippets/13488649820373195137,366125-002 hp care pack software technical support vmware virtualcenter node process,3,hp 366125-002 ships 24 hours hp software technical support comprehensive services cost-saving updates enhance performance availability software hp leading vendors,nan,1589.95
http://www.google.com/base/feeds/snippets/13476194503583500314,378517z lenovo thinkvantage imageultra builder non-lenovo systems 3.0 licen,10,lenovo group 378517z ships 24 hours today's large-enterprise environment creating managing custom images organization costs processes effected department's,nan,17.21
http://www.google.com/base/feeds/snippets/13474422966301323984,fpm32c070-a08n monarch standard edition 7.0 complete package users cd win,3,datawatch fpm32c070-a08n ships 24 hours monarch world's leading report mining data analysis tool transforming report output files live data pc,nan,3640.84
http://www.google.com/base/feeds/snippets/13485459790889612466,910519-004 rumba as/400 edition 7.4 upgrade license processor tier p10,3,netmanage 910519-004 ships 24 hours rumba as/400 edition superior performance rock-solid reliability providing robust easy-to-use connectivity windows desktops ibm as/400 host applications,nan,3223.26
http://www.google.com/base/feeds/snippets/13479220891875857477,10568 hoyle puzzle board games 2005 complete package user pc cd win,0,encore software 10568 ships 24 hours stock classics challenges player hoyle puzzle board games,nan,14.51
http://www.google.com/base/feeds/snippets/13589609251216592510,dm0016009 contivity stateful firewall license switch english,3,nortel networks dm0016009 ships 24 hours nortel networks leading manufacturer network components solutions products software order meet customers,nan,371.5
http://www.google.com/base/feeds/snippets/13594336434682042972,22030094 adobe encore dvd 2.0 complete package user dvd win universa,3,adobe systems 22030094 ships 24 hours adobe encore dvd software takes dvd authoring level creativity efficiency,nan,377.61
http://www.google.com/base/feeds/snippets/13585307311432803676,5325302020 snap enterprise data replicator advanced license server linux unix win,3,adaptec 5325302020 ships 24 hours snap enterprise data replicator advanced snap edr advanced high-performance network-optimized software solution managing reporting business-critical information,nan,1320.64
http://www.google.com/base/feeds/snippets/13569745437647465764,b11-01215 microsoft works suite 2006 license media user cd win english,3,microsoft b11-01215 ships 24 hours easy-to-use tools affordable package microsoft works suite 2006 household,nan,94.08
http://www.google.com/base/feeds/snippets/13580973667608887322,bb117ac hp storageworks data protector express backup server product upgrade package,3,hp bb117ac ships 24 hours hp storageworks data protector express easy install easy easy manage backup recovery software suitable organizations dedicated disaster recovery staff,nan,459.3
http://www.google.com/base/feeds/snippets/13612431545534422863,w-1rp-f-wx-00 crystal reports xi professional edition complete package user win fren,3,business objects w-1rp-f-wx-00 ships 24 hours crystal reports xi dynamic cascading prompts,nan,538.5
http://www.google.com/base/feeds/snippets/13613941901270543827,633808105020 wasp bar code labeler complete package users cd win english,3,wasp bar code 633808105020 ships 24 hours stock top-selling bar code labeling software packed advanced features solid performance,nan,195.77
http://www.google.com/base/feeds/snippets/13609887150599288900,01-ssc-7316 sonicwall cfs premium gov/ed edition sonicwall pro 4100 subscription licen,3,sonicwall 01-ssc-7316 ships 24 hours sonicwall content filtering service cfs unequaled protection productivity policy enforcement businesses sizes,nan,2565.08
http://www.google.com/base/feeds/snippets/13611923330241956429,11105093 symantec web security microsoft isa server 2004 5.0 media cd,3,symantec 11105093 ships 24 hours symantec web security microsoft internet security acceleration isa server 2004 high-performance reliable virus spyware protection url filtering web traffic served,nan,16.09
http://www.google.com/base/feeds/snippets/13601805942726117851,395-03824 microsoft exchange server 2007 enterprise edition complete package server,3,microsoft 395-03824 ships 24 hours stock microsoft exchange server 2007 version microsoft exchange server industry's leading server e-mail calendaring unified messaging,nan,6594.2
http://www.google.com/base/feeds/snippets/13609690668273526543,rl294aa red hat enterprise linux ws update license user,3,hp rl294aa ships 24 hours red hat enterprise linux ws technical design workstation partner enterprise linux enterprise linux es,nan,215.57
http://www.google.com/base/feeds/snippets/13600077751524133540,808-1v500-mk-us directory resource administrator 5.0 media win english unit,3,netiq 808-1v500-mk-us ships 24 hours netiq directory resource administrator highly secure automated administration windows nt windows 2000/active directory environments,nan,75.48
http://www.google.com/base/feeds/snippets/13544956135698506439,22799 vsi-fax upgrade license additional ports linux unix win,3,esker software 22799 ships 24 hours vsi-fax automates critical business communications maximizes streamlines day-to-day business operations crucial gaining maintaining competitive edge today's fast-paced,nan,2181.91
http://www.google.com/base/feeds/snippets/13543305107321213490,e17887d symantec backup exec netware servers remote agent windows netware ser,3,symantec e17887d ships 24 hours symantec backup exec remote agent client access license windows netware servers optimizes performance protect remote netware windows servers,nan,197.65
http://www.google.com/base/feeds/snippets/13542696963477981795,b7305pa supportpack hp openview manager microsoft exchange server 2.0 premium,3,hp b7305pa ships 24 hours hp offers premium support pack openview manager ms exchange server mx application server edition qty,nan,85.85
http://www.google.com/base/feeds/snippets/13536386431084971336,40y9223 computrace lojack laptops subscription package years notebook,10,lenovo group 40y9223 ships 24 hours stock computrace lojack laptops absolute software computer tracking loss control software service,nan,125.97
http://www.google.com/base/feeds/snippets/13533497843810105113,04l1671 ibm websphere mq link r/3 1.2 complete package server cd,7,ibm 04l1671 ships 24 hours mqseries enhance mix match applications application link enabling ale layer meet business requirements minimizing duplication data increasing,nan,12567.39
http://www.google.com/base/feeds/snippets/13524826089365576174,cd28-esk9= cisco ios enterprise services complete package cd,3,cisco systems cd28-esk9= ships 24 hours cisco ios internetworking operating system software platform delivers network services enables networked applications,nan,1001.38
http://www.google.com/base/feeds/snippets/13569539585915039323,23500195dm adobe incopy cs3 5.0 media tlp tlp nonprofit dvd win univers,3,adobe systems 23500195dm ships 24 hours adobe incopy cs3 software professional writing editing program tightly integrates adobe indesign cs3 software enable collaborative editorial workflows,nan,18.88
http://www.google.com/base/feeds/snippets/13569469265401894942,01-ssc-5310 sonicwall global vpn client license user win,3,sonicwall 01-ssc-5310 ships 24 hours today's business environment providing mobile workers secure easy-to-use solution remote access mission-critical resources corporate network vital,nan,43.85
http://www.google.com/base/feeds/snippets/13566075717731610336,f309a-g03-11.0 scansoft paperport professional 11 complete package users win,3,scansoft f309a-g03-11.0 ships 24 hours stock paperport professional 11 offers great features made paperport desktop document management solution greater support pdf file format,nan,841.55
http://www.google.com/base/feeds/snippets/13558726664717453661,902453-007-b rumba unix-hp edition upgrade license user volume level 5-49,3,netmanage 902453-007-b ships 24 hours rumba product family users secure access mission-critical applications data residing virtually host system latest windows desktops including windows xp,nan,147.73
http://www.google.com/base/feeds/snippets/13555492496576702552,wg7569 watchguard livesecurity service gold watchguard serverlock solaris technic,8,watchguard technologies wg7569 ships 24 hours watchguard technologies pleased offer gold livesecurity program,nan,2279.02
http://www.google.com/base/feeds/snippets/13550180762640570766,j8779a hp procurve manager 2.0 upgrade license unlimited devices wi,10,hp j8779a ships 24 hours pcm,nan,2270.06
http://www.google.com/base/feeds/snippets/13550686268945952656,15510669dm adobe effects cs3 professional media tlp tlp nonprofit,3,adobe systems 15510669dm ships 24 hours bring vision life blockbuster visual effects compelling motion graphics,nan,18.88
http://www.google.com/base/feeds/snippets/13556239020919475970,mtp07emb3rua mcafee total protection 2007 complete package users cd mini-box wi,3,network associates mtp07emb3rua ships 24 hours stock mcafee total protection siteadvisor final word pc internet security,nan,86.94
http://www.google.com/base/feeds/snippets/13663736690242275539,29270077 adobe creative suite web standard product upgrade package user upgrade,3,adobe systems 29270077 ships 24 hours stock adobe creative suite web standard software basic toolkit web designers developers,nan,843.15
http://www.google.com/base/feeds/snippets/13667626146458807727,29270055 adobe creative suite web standard complete package user cd win uni,3,adobe systems 29270055 ships 24 hours stock adobe creative suite web standard software basic toolkit web designers developers,nan,1056.98
http://www.google.com/base/feeds/snippets/13667854560905221243,evyu7517 emc insignia visualsrm smb edition 1.7 media cd win,3,emc2 evyu7517 ships 24 hours emc visualsrm smb edition storage management software enables small medium businesses stay ahead data growth rein costs meeting business,nan,3.29
http://www.google.com/base/feeds/snippets/13673080401566719655,cabprenaen150 ca business protection suite microsoft small business server premium edition,3,computer associates international cabprenaen150 ships 24 hours ca business protection suite microsoft small business server premium edition delivers full range antivirus anti-spyware data protection desktop,nan,666.65
http://www.google.com/base/feeds/snippets/13673336906296836250,38040048dm vlog 2.5 media tlp tlp nonprofit download win worldwide,3,adobe systems 38040048dm ships 24 hours vlog lets share photos video clips narrate webcam camcorder,nan,20.97
http://www.google.com/base/feeds/snippets/13676088604600368637,19600061dm adobe creative suite production premium media tlp download mac world,3,adobe systems 19600061dm ships 24 hours maximize productivity adobe creative suite production premium software total post-production solution,nan,20.97
http://www.google.com/base/feeds/snippets/13676550626962262162,72212 world warcraft complete package user pc cd win mac,1,vivendi universal 72212 ships 24 hours stock years passed aftermath warcraft iii reign chaos great tension smolders ravaged world azeroth,nan,24.8
http://www.google.com/base/feeds/snippets/13682135504984237649,dja-00892 microsoft system center essentials 2007 license server win english,3,microsoft dja-00892 ships 24 hours microsoft system center essentials 2007 essentials 2007 management solution system center family systems management products specifically designed midsized businesses,nan,93.25
http://www.google.com/base/feeds/snippets/13683080246470730706,fpxmlc020-a01 vortexml complete package user cd win,3,datawatch fpxmlc020-a01 ships 24 hours vortexml v2 variety enhancements preview verification features friendly interactive template building capabilities making easier,nan,363.63
http://www.google.com/base/feeds/snippets/13685743345629396225,eete7717 emc insignia eroom smb edition 7.3 media documentation set cd,7,emc2 eete7717 ships 24 hours emc eroom smb edition brings efficiency employees partners suppliers work,nan,37.24
http://www.google.com/base/feeds/snippets/13689064480578307246,5325301873 snap appliance snap care snap enterprise data replicator technical support,5,adaptec 5325301873 ships 24 hours snap care service programs continually offer latest operating system software features product enhancements snap server systems,nan,377.06
http://www.google.com/base/feeds/snippets/13691825178637426167,910584-001 rumba as/400 edition 7.2 upgrade package processor tier p60,3,netmanage 910584-001 ships 24 hours rumba as/400 edition connectivity windows desktops ibm as/400 host applications databases,nan,26759.24
http://www.google.com/base/feeds/snippets/13693694360546677062,10517940 symantec client security groupware protection business pack 3.1,3,symantec 10517940 ships 24 hours stock symantec client security business packs proactively protect business viruses spyware hackers,nan,3323.92
http://www.google.com/base/feeds/snippets/13695635236319996300,01-ssc-7524 sonicwall email anti-virus mcafee sonicwall time subscription license,3,sonicwall 01-ssc-7524 ships 24 hours sonicwall multi-layer defense viruses,nan,14568.97
http://www.google.com/base/feeds/snippets/13701486846245883615,22798 vsi-fax license additional ports linux unix win,3,esker software 22798 ships 24 hours vsi-fax automates critical business communications maximizes streamlines day-to-day business operations crucial gaining maintaining competitive edge today's fast-paced,nan,5189.82
http://www.google.com/base/feeds/snippets/13619545568915366865,22790 vsi-fax license unlimited clients linux unix win,3,esker software 22790 ships 24 hours vsi-fax automates critical business communications maximizes streamlines day-to-day business operations crucial gaining maintaining competitive edge today's fast-paced,nan,4275.71
http://www.google.com/base/feeds/snippets/13616645550697105213,10527687 symantec on-demand protection 2.6 media elite forecast elite commi,3,symantec 10527687 ships 24 hours symantec on-demand protection solution helps prevent compromise enterprise assets company financials customer information intellectual property caused unprotected network,nan,16.98
http://www.google.com/base/feeds/snippets/13627138174377206631,msd-w30-de-r manga studio debut 3.0 complete package user cd win,7,frontier msd-w30-de-r ships 24 hours stock create manga comics start finish imagine draw publish manga comic art affordable powerful tool,nan,41.74
http://www.google.com/base/feeds/snippets/13629048235166470951,9002 refviz complete package user mac,3,niles software 9002 ships 24 hours approach literature search refviz text analysis visualization software application designed evaluate literature,nan,160.88
http://www.google.com/base/feeds/snippets/13628923702313056259,298881 quickbooks customer manager 2.5 complete package user cd win,3,intuit 298881 ships 24 hours stock quickbooks customer manager easiest customer management software give customers excellent service coming back,nan,69.38
http://www.google.com/base/feeds/snippets/13638966826111180048,633808344078 wasp mobileinventory combo pack spt1550 license additional mobile dev,7,wasp bar code 633808344078 ships 24 hours wasp mobileinventory equips manage track inventory desktop pc palm os wasp wdt2200 handheld minutes check items manage item,nan,409.56
http://www.google.com/base/feeds/snippets/13635462580810024712,19280016dm adobe creative suite master collection media tlp tlp nonprofit dvd ma,3,adobe systems 19280016dm ships 24 hours follow ideas adobe creative suite master collection software,nan,18.88
http://www.google.com/base/feeds/snippets/13643822312130118109,babnur1111s01 brightstor arcserve backup netware w/sp1 11.1 version upgrade pac,3,computer associates international babnur1111s01 ships 24 hours delivering reliable recovery backup distributed environment centered novell netware backup servers easy solution protects novell,nan,379.23
http://www.google.com/base/feeds/snippets/13639036099727568054,01-ssc-7520 sonicwall email anti-virus mcafee sonicwall time subscription license,3,sonicwall 01-ssc-7520 ships 24 hours sonicwall multi-layer defense viruses,nan,1306.68
http://www.google.com/base/feeds/snippets/13644676745896457077,210100533 pinnacle studio titanium edition 10.5 complete package user,10,pinnacle systems 210100533 ships 24 hours pinnacle studio titanium edition combines recognized ease studio's intuitive three-step movie creation process power quality pinnacle liquid engine,nan,67.47
http://www.google.com/base/feeds/snippets/13650863465591381531,wg4110 watchguard vpn manager upgrade package 10 nodes cd win english,3,watchguard technologies wg4110 ships 24 hours watchguard vpn manager centralized management monitoring tools larger organizations multiple fireboxes,nan,1235.07
http://www.google.com/base/feeds/snippets/13660085133260357894,910623-000 rumba web-to-host as/400 4.2 license processor tier p60,3,netmanage 910623-000 ships 24 hours rumba web-to-host lets cost-effectively leverage important assets legacy host systems literally minutes,nan,29578.09
http://www.google.com/base/feeds/snippets/13656453846025266476,01-ssc-6959 sonicwall enforced client anti-virus anti-spyware subscription license,3,sonicwall 01-ssc-6959 ships 24 hours sonicwall enforced client anti-virus anti-spyware delivers enforced auto-updated desktop protection automatic system-wide updates virus definitions eliminating,nan,10693.51
http://www.google.com/base/feeds/snippets/13752749759046909510,389449-b21 pgi server compiler suite license users linux,3,hp 389449-b21 ships 24 hours pgi server-class compilers tools 32-bit x86 amd athlon xp/mp intel pentium xeon 64-bit amd64 technology amd opteron athlon 64 64-bit ia32 intel pentium xeon em64t,nan,4269.47
http://www.google.com/base/feeds/snippets/13744571495556854892,19500220 adobe creative suite design premium product upgrade package user upgra,3,adobe systems 19500220 ships 24 hours stock adobe creative suite design premium software designer's dream toolkit print web interactive mobile publishing,nan,1687.48
http://www.google.com/base/feeds/snippets/13745636562555952245,269-10040 microsoft office professional edition 2003 service pack media vol,3,microsoft 269-10040 ships 24 hours microsoft office professional edition 2003 organization communicate information immediacy impact,nan,23.53
http://www.google.com/base/feeds/snippets/13753377846949700108,01-ssc-6791 sonicwall email protection subscription subscription license years dyn,3,sonicwall 01-ssc-6791 ships 24 hours high performance unique pre-emptive scanning mail transfer agent mta sonicwall email security offers breakthrough message analysis,nan,1234.09
http://www.google.com/base/feeds/snippets/13753749056061414333,5325301871 snap appliance snap care snap enterprise data replicator technical support,3,adaptec 5325301871 ships 24 hours snap care service programs continually offer latest operating system software features product enhancements snap server systems,nan,377.06
http://www.google.com/base/feeds/snippets/13763824093482212615,fpmdps070-a02a monarch data pump 7.0 license additional processors win,7,datawatch fpmdps070-a02a ships 24 hours gartner group estimates workers spend 10% time information perform business task make decision,nan,6998.48
http://www.google.com/base/feeds/snippets/13764248919283244886,9am-00014 microsoft flight simulator deluxe edition complete package user pc,0,microsoft 9am-00014 ships 24 hours stock award winning game developer aces flight simulator,nan,42.79
http://www.google.com/base/feeds/snippets/13758530883098400588,wg017196 watchguard webblocker subscription license year device win,3,watchguard technologies wg017196 ships 24 hours leaving network users free roam internet cost organization thousands dollars lost productivity reduced bandwidth usage worst increased legal liability,nan,92.8
http://www.google.com/base/feeds/snippets/13707174407657102090,4817n24 vmware virtualcenter management server limited subscription yea,3,ibm 4817n24 ships 24 hours virtualcenter management software control virtual infrastructure,nan,2383.02
http://www.google.com/base/feeds/snippets/13706565146686131007,24100 punch home design complete package user cd win,3,punch software 24100 ships 24 hours stock punch home design suite power tools home design ultimate deck perfect outdoor addition living space,nan,36.28
http://www.google.com/base/feeds/snippets/13701707796339492971,11105947 symantec backup exec 11d windows small business server standard continu,3,symantec 11105947 ships 24 hours stock symantec backup exec 11d windows small business server designed deliver cost-effective easy-to-use highly reliable data protection microsoft small business servers,nan,479.12
http://www.google.com/base/feeds/snippets/13730519642830904382,t5321a hp storageworks storage mirroring aio edition license host win,10,hp t5321a ships 24 hours natural man-made disasters occur expect serving reminder moment's notice volumes data loss lost,nan,1834.26
http://www.google.com/base/feeds/snippets/13713362866171764392,12000-0611 cadopia standard complete package user cd win,7,cadopia 12000-0611 ships 24 hours stock cadopia standard edition based intellicad technology ideal tool educators students engineers architects comprehensive drafting features,nan,235.17
http://www.google.com/base/feeds/snippets/13709659866021319390,t74-01215 microsoft windows small business server 2003 version upgrade license addit,7,microsoft t74-01215 ships 24 hours stock small businesses today's business environment,nan,186.73
http://www.google.com/base/feeds/snippets/13738577569835555248,22774 vsi-fax complete package server cd linux,3,esker software 22774 ships 24 hours vsi-fax automates critical business communications maximizes streamlines day-to-day business operations crucial gaining maintaining competitive edge today's fast-paced,nan,1573.45
http://www.google.com/base/feeds/snippets/13733941457425508916,01-ssc-5670 sonicwall cfs standard edition sonicwall pro 4100 subscription license,3,sonicwall 01-ssc-5670 ships 24 hours businesses schools government agencies libraries connecting internet meet organizational educational goals,nan,857.38
http://www.google.com/base/feeds/snippets/13742974383236032665,29p4453 ibm distributed computing environment 3.2 complete package user,3,lotus development 29p4453 ships 24 hours ibm distributed computing environment dce comprehensive suite integrated modular products support transparent file access secure resource sharing,nan,4160.59
http://www.google.com/base/feeds/snippets/13742881457437494471,j4300-ipsec-ltu juniper networks ipsec license j4300 license device,3,juniper networks j4300-ipsec-ltu ships 24 hours juniper networks transforms business networking,nan,840
http://www.google.com/base/feeds/snippets/13740083830471737972,17911 window washer license media user cd win,3,webroot software 17911 ships 24 hours work computer browse internet leave traces activity,nan,21.41
http://www.google.com/base/feeds/snippets/16488123967924476310,activision 81935 spiderman ps2,0,spiderman ps2 model 81935 vendor activision features spiderman ps3 no.1 super hero franchise gaming swings back scene 2007 spider-man game releases simultaneously anticipated biggest,activision,39.1
http://www.google.com/base/feeds/snippets/11635339528486156141,channel sources distribution mlw6.0 checkmark multiledger pc/mac,17,description,channel sources distribution,294.58
http://www.google.com/base/feeds/snippets/5781318040297863663,ipswitch wd-1000-0900 ws_ftp pro sdk ws_ftp pro,17,description,ipswitch,325.51
http://www.google.com/base/feeds/snippets/13826499746971897356,nbcn1005 netbotz central license nodes win,7,netbotz nbcn1005 ships 24 hours netbotz central netbotz monitoring appliances combine provide comprehensive solution environment equipment,nan,749.01
http://www.google.com/base/feeds/snippets/13824212185084788308,cww-6.1-win-mr ciscoworks windows 6.1 version upgrade package user upgrade,3,cisco systems cww-6.1-win-mr ships 24 hours ciscoworks windows,nan,213.09
http://www.google.com/base/feeds/snippets/13833288364308814775,sbqb7r quicken legal business pro 2007 complete package user win,7,nolo.com sbqb7r ships 24 hours attorney start run business legal work involved simply requires reliable information documents,nan,69.16
http://www.google.com/base/feeds/snippets/13830859799245226692,62000046dg adobe acrobat 3d 1.0 media gov nact tlp cd win universal,3,adobe systems 62000046dg ships 24 hours adobe acrobat 3d software enriches collaboration enabling extended teams adobe pdf documents securely reliably communicate 3d design intent,nan,19.11
http://www.google.com/base/feeds/snippets/13816264129023871640,123-00001 microsoft visual studio 2005 team test load agent complete package process,3,microsoft 123-00001 ships 24 hours today's software systems comprised numerous distributed services spanning platforms protocols programming languages significant impact operations environment,nan,4792.85
http://www.google.com/base/feeds/snippets/13815880020874835605,eq771av aba microsoft windows xp professional license media user cto english,3,hp eq771av aba ships 24 hours microsoft windows xp professional version windows operating system designed businesses sizes individuals demand computing,nan,137.09
http://www.google.com/base/feeds/snippets/13818002664289808737,92722 tun 2006 competitive upgrade license media user win,3,esker software 92722 ships 24 hours unique approach host access host access management enables unparalleled breadth connectivity multilingual support,nan,166.15
http://www.google.com/base/feeds/snippets/13817411211799056426,ma888z/a final cut studio version upgrade package seat dvd mac,10,apple computer ma888z/a ships 24 hours stock final cut studio helps mere editing,nan,460.7
